sku,quantity,price
1102274,,3.80
1320064,,77.71
2174892,0,
2185490,0,
2211845,,3.49
2222479,0,
2261718,,16.01
2270152,,6.32
2663096,,3.49
3044797,,5.52
3257976,,11.43
3279343,,10.54
3315625,0,
3325601,0,
3348231,0,
3411697,0,
3443173,0,
3512817,0,
3578007,,5.58
3581574,0,
3613005,0,
3613967,0,
3622034,0,
3626222,0,
3630201,,3.49
3667025,0,
3687719,0,
3708511,0,
3753766,,7.18
3847897,,14.43
3849868,,9.69
3861302,,17.14
3957687,,9.33
3960128,,9.16
4151952,,3.91
4234552,,3.49
4234923,,4.79
735560,0,
825138,0,
882628,0,
