sku,quantity,price
1016197,,10.29
1507555,,17.63
2053022,,3.78
2386152,,4.08
3110018,,3.56
3593413,,3.93
4058012,,12.77
4105049,,3.66
4189769,,22.65
4206609,,9.32
4222953,,3.83
4258099,0,
4263459,0,
4263989,0,
4268940,0,
4275572,0,
4279891,0,
4279965,0,
4282717,0,
4283052,0,
4284229,0,
4284288,0,
4286665,0,
4287864,0,
4287935,0,
4288044,0,
4288602,0,
4288927,0,
4289034,0,
4289677,0,
4290876,0,
4296321,,3.51
4321960,,3.49
4332721,,26.27
4335630,,4.77
4362151,,7.37
4388449,,9.01
4396972,,8.53
708521,,11.36
673496,,3.53
