sku,quantity,price
1064134,0,
1374283,,4.90
1385339,,6.82
1393451,,3.86
1457507,,3.64
1650822,,8.72
1754086,,4.23
2074326,,15.78
2133664,0,
2433005,0,
3142898,0,
3930927,,3.89
3959318,,9.10
3985143,0,
3986231,0,
3986660,0,
3988725,0,
3989005,0,
3989294,0,
3994157,0,
3996517,0,
4000231,0,
4000513,0,
4000891,0,
4002746,0,
4004368,0,
4006102,0,
4006111,0,
4076407,0,
4079217,,3.83
4151046,,8.13
4165403,,16.38
4211245,,5.17
4231633,,3.49
4279303,,3.60
4311342,,3.60
4321246,,8.29
4324393,,48.84
4327166,,12.87
4333476,,51.04
