sku,quantity,price
2189179,0,
2264450,0,
2307866,0,
2339043,0,
2403219,,9.75
2711880,,10.16
2896054,,12.21
2931796,0,
3441903,,3.49
3518493,,8.01
3522128,,33.63
3600994,0,
3637170,,4.12
3638265,0,
3660072,,3.70
3693877,0,
3700104,0,
3871109,,4.92
3932607,,7.43
3978932,0,
3994539,0,
4030251,,14.79
4066776,,18.13
4076987,0,
4121235,0,
4207764,,12.46
4209194,0,
4217151,0,
4221709,,5.19
4222507,,5.07
4238407,,9.38
4239274,0,
4286137,0,
4290876,0,
4297013,,4.24
4297707,,9.08
4299894,,13.27
4301779,0,
4349759,,15.53
820711,0,
