sku,quantity,price
1231205,,9.91
2012959,,3.72
2439865,,5.01
2552719,,8.48
3291172,,18.76
3696255,,5.41
3894532,,19.20
3904752,,10.24
3905047,,8.44
3936628,,4.87
4001083,,10.26
4055658,,3.79
4064983,0,
4069976,0,
4070007,0,
4070116,0,
4070127,0,
4070534,0,
4070650,0,
4071559,0,
4072750,0,
4072892,0,
4076287,0,
4078139,0,
4084869,0,
4088476,0,
4096911,0,
4098257,0,
4108288,0,
4127867,0,
4135575,0,
4138047,0,
4253008,,9.79
4275776,,6.91
4346788,,7.11
4373197,,8.32
4379586,,8.14
4381994,,5.48
977167,,3.85
824937,,9.83
