sku,quantity,price
1220900,,9.78
1378065,,23.02
1808247,,11.53
1952143,,6.03
2205283,,4.11
2265794,,11.53
2636044,5,
3755238,,16.53
3769656,2,
3878084,1,
3886349,,5.85
4058233,,3.69
4140758,,3.58
4183674,,3.88
4219349,,16.53
4220824,,9.77
4244308,,5.65
4288493,,6.56
4308112,,3.94
4315117,0,
4319774,0,
4320118,0,
4320948,0,
4320979,,9.69
4321259,0,
4323578,0,
4329375,0,
4331532,0,
4333317,0,
4338741,0,
4344484,0,
4347672,0,
4351479,0,
4352512,0,
4353122,0,
4354565,0,
662907,0,
723473,0,
739721,0,
741547,0,
