sku,quantity,price
1161225,,4.91
1164427,,3.82
1179069,,30.40
1608787,,3.94
1673979,,27.03
2053734,0,
2178029,0,
2317498,0,
2319466,0,
2325030,0,
2325689,0,
2329098,0,
2332392,0,
2350868,0,
2354637,,3.83
2356355,0,
2369173,0,
2373764,0,
2375535,0,
2378977,0,
2379886,0,
2380120,0,
3153879,0,
3326752,0,
3404282,0,
3625270,0,
3626717,,8.88
4126967,,12.05
4217648,,8.43
4225885,,16.46
4284566,,9.47
4285832,,14.71
4287986,,11.80
4291884,,7.32
4348510,,6.17
4350508,,15.07
4353287,,9.80
4357080,,15.44
781089,,4.24
797180,,169.53
