sku,quantity,price
2201741,2,
2205452,3,
2232878,0,
2240775,0,
2331571,0,
2339259,0,
2373201,0,
2402026,0,
2405475,0,
2416455,0,
2570044,,36.01
2768199,0,
2813724,0,
3098169,0,
3118055,0,
3120070,,4.23
3257167,0,
3292741,0,
3294097,2,3.49
3385534,2,3.49
3394310,0,
3409954,0,
3442352,0,
3457459,0,
3478577,3,4.23
3478617,0,
3537566,0,
3605676,,3.49
3678449,2,
3761393,,3.89
4053613,,3.74
4165206,,9.09
4172288,,6.88
4205846,,7.53
4238113,,7.18
4257139,,16.99
4343272,,14.84
4350397,,5.87
982034,,3.49
828947,,10.14
