sku,quantity,price
1126737,,3.49
1191087,,9.53
1195637,,7.07
1347177,3,
2085848,,10.57
2144101,2,
2509604,,9.80
2566826,0,
2569046,0,
2571459,0,
2571740,0,
2571824,0,
2574026,0,
2576147,0,
2580537,0,
2584453,0,
2585103,0,
2586138,0,
2587662,0,
2593454,0,
2595516,0,
2596103,0,
2601607,0,
2602421,0,
2603402,0,
2610319,0,
2614688,0,
3069752,,9.14
3502756,,4.16
3611960,3,
3710764,,4.19
3840622,6,
3889454,,5.61
3897408,,4.17
4089855,,8.23
4212916,,4.16
4353973,,13.83
659940,,3.49
768649,14,
818835,3,
