sku,quantity,price
1323863,,3.94
1325137,,5.84
1431287,,8.96
1880432,,10.57
1921162,,8.74
2565636,,8.72
3113572,,10.93
3416924,,7.11
3506394,,3.60
3657372,,29.45
3659094,5,
4047362,0,
4048234,0,
4050426,0,
4052792,0,
4054165,0,
4055917,0,
4057892,0,
4057895,0,
4066357,0,
4067859,0,
4068663,0,
4070327,0,
4072867,0,
4073030,0,
4073327,0,
4074570,0,
4078211,0,
4081628,0,
4083410,0,
4087976,0,
4218737,,10.06
4225964,,9.01
4227546,,29.50
4297777,,10.76
4337288,,160.51
4358335,,10.82
4378356,,3.57
4384056,,36.21
826505,,8.91
