sku,quantity,price
1230424,,3.73
1248604,,3.78
1940688,,3.49
1972307,,12.89
2291151,0,
2313130,,74.68
2448596,0,
2564502,,10.48
2613195,,10.92
3324376,,3.49
3714683,,5.81
3847216,,11.87
4030512,,5.92
4085109,0,
4182282,,13.06
4184652,,19.93
4274199,,9.33
4276572,,17.56
4280329,,4.23
4335358,0,
4335561,0,
4336460,0,
4338121,0,
4338591,0,
4339218,0,
4343930,0,
4345813,0,
4347134,0,
4347321,0,
4349951,0,
4351218,0,
4351669,0,
4351807,,6.79
4352256,0,
4352531,,98.18
4352697,0,
4352772,,9.34
4358152,0,
709329,,13.40
931908,0,
