sku,quantity,price
1176765,3,
2416126,,3.49
3359588,,13.58
3469108,0,
3477301,0,
3487028,0,
3520900,0,
3537449,0,
3553102,0,
3573977,0,
3574322,0,
3576475,0,
3580954,0,
3582444,0,
3583080,0,
3583610,0,
3591708,0,
3594835,0,
3594949,0,
3596031,0,
3596309,0,
3596996,0,
3597644,0,
3789408,,3.82
3831891,1,
3832888,,3.88
4003175,,12.10
4019937,,3.49
4219140,,23.62
4225885,,19.07
4319826,,9.76
4331867,,5.10
4362999,,3.49
4366561,,6.36
644166,2,
731171,,8.87
783124,,30.93
812459,6,
828253,2,
897657,,9.54
