sku,quantity,price
1083437,,5.39
1121862,,6.32
1333550,,11.50
1732859,,8.84
1933636,,4.14
2100232,,38.80
2747625,,10.75
3031803,,19.53
3739609,,3.91
3911804,,6.45
3974597,,10.17
4007589,,11.46
4008588,,17.07
4050333,,6.39
4092420,,6.32
4150914,,19.36
4306309,0,
4306903,0,
4306904,0,
4306977,0,
4308174,0,
4308691,0,
4308852,0,
4310033,0,
4310193,0,
4310335,0,
4310632,0,
4310659,0,
4310739,0,
4311188,0,
4311531,0,
4312649,0,
4313083,0,
4313220,0,
4314550,0,
4314751,0,
4338391,,4.24
4338540,,3.49
714200,,3.66
749828,,5.71
