sku,quantity,price
1025661,0,
1096903,0,
1140262,0,
1467623,0,
1519760,0,
1548946,0,
1550073,,3.95
1603080,,3.49
1638528,,17.54
1826658,0,
2175505,0,
2181497,,3.84
2181810,0,
2203156,0,
2217601,0,
2245585,,86.41
2253212,,4.89
3003435,,19.22
3106896,,6.21
3421659,,5.48
3459422,,4.88
3491088,,5.27
3648029,,29.21
3722438,,3.81
3865242,,7.44
3891787,,3.73
3898570,,3.95
4238882,0,
4257500,0,
4287288,,13.57
4298036,,16.04
4321249,0,
4331798,0,
4343962,0,
755095,0,
816604,0,
851465,,7.96
856334,0,
862574,,5.88
881749,0,
