sku,quantity,price
1019282,,23.93
1030072,0,
1140569,,3.49
1144666,,3.60
1157875,,5.58
1636888,,4.18
1922186,0,
2527438,0,
2587008,,7.23
2919363,,12.21
3233114,0,
3241016,0,
3383117,,6.21
3562443,,12.57
3765255,0,
3769367,0,
3775884,0,
3778882,0,
3779193,0,
3788930,0,
3790900,0,
3792825,0,
3794082,0,
3796680,0,
3797609,0,
3807404,0,
3810110,0,
3810791,0,
3811859,0,
3881169,,10.06
4078874,,3.55
4148345,,93.89
4218195,,7.67
4224620,,7.31
4225289,,5.83
4226239,,19.98
4257208,,5.81
4286958,,9.04
4315639,,14.75
4316265,,28.92
