sku,quantity,price
1047304,0,
1535344,,3.49
1555241,,3.49
2142727,0,
2148794,,14.83
2237283,,3.49
2329409,0,
2506465,0,
2567627,0,
2697319,,10.02
3071359,0,
3171381,0,
3267581,0,
3373788,0,
3482590,,3.64
3711398,0,
3737771,,3.80
3757842,,4.24
3813879,0,
3890101,,4.23
4020094,,7.67
4027080,0,
4050259,0,
4051779,,90.39
4059453,,40.70
4063402,,14.78
4137803,0,
4147081,0,
4202041,,3.49
4207225,,4.94
4220484,0,
4269205,0,
4279244,,4.22
4292737,,72.56
4298359,,14.03
4318934,0,
4345987,,4.79
4346953,0,
4349830,,8.04
873647,0,
