sku,quantity,price
1001894,2,
1468671,,12.43
1551674,,15.98
2287421,,6.07
2341023,,31.03
2390811,4,
2463762,4,
2488448,,27.52
3135738,3,
3436682,,3.61
3610280,4,
3616742,2,
3682563,1,
3795674,,165.00
4003978,0,
4004402,0,
4009163,0,
4009962,0,
4014034,0,
4014315,0,
4018911,0,
4023327,1,
4031372,,15.33
4033495,0,
4034624,0,
4053990,0,
4057707,0,
4062430,0,
4070632,0,
4072679,0,
4073047,0,
4082558,0,
4090732,0,
4094875,0,
4114264,0,
4114630,0,
4259506,,26.05
4377591,,5.43
4381036,,7.00
4382662,,7.01
