sku,quantity,price
1011347,,7.26
1193250,2,
1199837,,4.00
1247746,,3.81
1633132,,3.49
1924692,,3.49
1995357,,5.08
2220986,2,
2307137,4,
2459653,,76.87
3065457,5,
3702414,4,
3820312,0,
3821214,0,
3823157,0,
3823240,0,
3826243,0,
3826495,0,
3827135,0,
3827335,0,
3828394,0,
3828572,0,
3828883,0,
3828902,0,
3829482,0,
3829635,0,
3830058,0,
3830560,0,
3832173,0,
3832667,0,
3832894,0,
3833684,0,
4230246,,3.49
4244080,,4.24
4281162,,4.19
4339523,,3.73
4356487,,3.49
984969,,18.61
735227,,3.49
778901,,3.80
