sku,quantity,price
1010714,0,
1010972,0,
1011405,0,
1011423,0,
1012208,0,
1013864,0,
1014045,0,
1015151,0,
1015326,0,
1015369,0,
1016526,0,
1022850,0,
1051177,0,
1052051,0,
1053471,0,
1065427,0,
1066162,0,
1081229,0,
1082008,0,
1082104,0,
1082614,,4.92
1488866,,11.70
2694171,,26.17
3458275,,6.65
3468522,,5.11
3550713,,4.23
3655039,,3.49
3816709,,3.77
3834263,,8.55
4044715,,12.15
4130423,,4.84
4285477,,5.14
4289729,,9.30
4336097,,169.99
4351472,,26.45
4358545,,6.60
4388383,,4.24
4389215,,5.06
4390093,,3.61
4390855,,14.58
