sku,quantity,price
1002447,,8.42
1163352,,4.23
1318116,,4.01
1608747,,7.50
1947915,,25.23
2072085,,7.52
2201162,0,
2201424,0,
2203034,0,
2203462,0,
2203740,0,
2204032,0,
2204053,0,
2204113,0,
2204272,0,
2205032,0,
2205585,0,
2205600,0,
2206816,0,
2206817,0,
2207866,0,
2208258,0,
2208839,0,
2209001,0,
2209121,0,
2209828,0,
2543275,,42.67
2739074,,9.07
2883348,,15.67
3178834,,18.40
3491385,,3.67
3725363,,5.31
3995283,,20.67
4073779,,5.24
4147880,,23.21
4215384,,17.28
4236090,,9.44
4298330,,11.02
4383527,,15.10
4387942,,4.80
