sku,quantity,price
1472999,,5.64
2300408,,3.99
2517226,,9.46
2553313,,7.14
3314819,,10.24
3582386,,6.69
3633572,,17.18
3743924,,6.66
4093580,,4.24
4133406,,10.53
4286208,,8.22
4297989,,7.36
4329466,0,
4329477,0,
4330650,0,
4331768,0,
4333136,0,
4334192,0,
4335074,0,
4337667,0,
4338122,0,
4338245,0,
4338442,0,
4339157,0,
4340148,0,
4342505,0,
4343139,0,
4343773,0,
4346415,0,
4347928,0,
4351621,0,
4351711,0,
4355570,,169.82
4371097,,7.24
4372248,,12.62
4374281,,5.60
4384849,,4.98
4386840,,8.24
4389588,,7.48
788545,,11.37
