sku,quantity,price
2058155,,3.91
2181523,0,
2181797,0,
2182239,0,
2183059,0,
2183169,0,
2183312,0,
2183662,0,
2184265,0,
2186719,0,
2186921,0,
2187726,0,
2187940,0,
2188407,0,
2188874,0,
2189174,0,
2189376,0,
2190044,0,
2190414,0,
2191140,0,
2191235,0,
3732443,,3.90
3735048,,3.67
3784511,,3.77
3785479,,3.91
3791013,,4.24
3794757,,12.74
4003278,,5.13
4150167,,17.25
4236694,,9.32
4240022,,10.52
4253659,,5.80
4310867,,4.86
4320002,,112.00
4321952,,16.51
4351930,,4.05
4354088,,8.52
4379236,,6.13
828122,,3.49
948056,,15.11
