sku,quantity,price
1302165,,3.91
1911409,,32.04
2163699,0,
2441920,0,
2628335,,15.04
3030948,0,
3032770,0,
3045979,0,
3080350,0,
3118016,0,
3194482,0,
3198287,0,
3221271,0,
3275195,0,
3287889,0,
3320072,0,
3326823,0,
3349375,0,
3378360,0,
3381033,0,
3464263,0,
3621811,0,
3674801,,5.83
3858845,0,
3894231,,5.01
3901873,,5.62
4048694,,8.03
4145939,,11.57
4149774,,8.64
4155646,,7.89
4241759,,4.88
4306131,,86.12
4306738,,5.24
4310396,,9.08
4316428,,5.70
4359545,,8.48
4362107,,9.34
4362194,,7.57
4362202,,10.24
4363048,,23.58
