sku,quantity,price
1013011,1,3.49
1285710,5,
1469615,,9.96
1879226,,4.23
2065582,,19.97
2142632,3,
3419506,,35.53
3736895,,16.00
3860436,0,
3862253,,9.36
3900297,,4.79
3943684,0,
3944456,0,
3989125,,3.94
4002417,0,
4019254,0,
4026471,0,
4031340,0,
4059421,0,
4059514,0,
4063873,0,
4077245,0,
4087144,0,
4128366,0,
4130131,0,
4132434,,13.20
4151949,,3.79
4179474,0,
4179890,0,
4183845,0,
4202568,0,
4243699,0,
4245669,0,
4247350,,5.23
4268564,,27.59
4305779,,42.45
4358602,,10.12
4363576,,5.90
839858,,5.21
932894,,3.92
