sku,quantity,price
1243048,,4.09
1250012,,9.17
1297095,2,
1305910,0,
1308735,0,
1315628,0,
1315670,0,
1319724,0,
1324717,0,
1330415,0,
1331011,0,
1334110,0,
1347700,0,
1355543,0,
1362418,0,
1387867,0,
1403901,0,
1411086,0,
1415367,0,
1418123,0,
1419756,0,
1421617,0,
1422016,0,
2057161,21,
2291956,2,3.94
3471661,,84.16
3603643,5,
3690487,3,
3728776,1,
3766285,2,8.06
3961393,,3.77
4002041,,5.57
4029640,2,3.59
4235668,,4.05
4284619,,4.22
4300433,,16.01
4352517,,8.69
667818,3,
729330,2,11.53
952347,2,10.96
