sku,quantity,price
1140586,2,11.39
1144871,3,4.19
1367593,,20.43
1509714,2,3.49
1842421,,13.15
1888986,,11.39
1959897,,17.90
2122732,,5.75
2151498,2,
2218806,0,
2219494,0,
2219903,0,
2222423,0,
2224511,0,
2226524,0,
2226795,0,
2227349,0,
2230210,0,
2230260,0,
2230806,,4.77
2230896,0,
2234699,0,
2235878,0,
2236135,0,
2237317,0,
2237874,0,
2238994,0,
2239435,0,
2239634,0,
2239646,0,
2408016,2,6.07
2427580,,5.23
2430176,,7.54
2823643,,20.90
3003271,,9.78
3064999,,7.38
3420506,,4.11
3700730,,9.93
4211635,,10.05
4290152,,3.94
