sku,quantity,price
1351789,,5.39
2254898,,36.28
2423534,,3.59
2473610,0,
2481298,0,
2537462,0,
2576501,0,
2584774,,8.91
2762570,0,
2791061,,12.97
2815791,0,
3141420,0,
3204862,0,
3212114,,14.47
3488844,,47.53
3490880,,4.80
3527382,,3.69
3587642,0,
3673139,,3.49
3743286,,3.76
4045543,,13.20
4143001,,8.98
4270839,,8.54
4296290,0,
4298635,,17.84
4302414,0,
4305258,0,
4319978,,6.73
4326906,0,
4334803,0,
4335258,0,
4335880,0,
4335900,0,
4346036,,8.85
4351580,0,
4360339,0,
4361098,0,
654142,,4.14
899250,,3.66
921536,,3.92
