sku,quantity,price
1006872,0,
1008527,0,
1062522,0,
1083970,0,
1088886,0,
1141820,0,
1184522,0,
1222959,0,
1283602,0,
1469696,0,
1574494,0,
1871851,,10.60
1950750,,6.43
1978034,,14.55
2046197,0,
2141717,0,
2171693,,3.65
2232266,,10.56
2317260,,3.52
2517243,,3.49
3366713,,11.54
3376642,0,
3434528,0,
3573967,0,
3574373,0,
3576189,0,
3594374,0,
3636061,0,
3716256,,12.30
3898852,,27.45
4012318,,3.99
4016152,,8.81
4025373,,4.23
4033287,,21.65
4033915,,26.63
4206708,,18.61
4258392,,15.60
4308629,,10.97
4321620,,9.41
4346585,,11.22
