sku,quantity,price
1038495,,5.87
1042069,,33.62
1106179,,3.87
1145379,,3.49
1185923,,21.66
1680329,,6.78
1738835,,14.32
2018321,,7.78
2031626,0,
2031848,0,
2139760,0,
2537265,,5.35
3029407,4,
3410363,,4.24
3454305,,3.72
3613449,,3.76
3767317,0,
3767940,0,
3769547,0,
3771459,0,
3781786,0,
3785003,0,
3817401,,7.00
3894938,,4.13
3926301,,5.54
4074258,0,
4079073,0,
4085201,0,
4112452,0,
4119771,0,
4123809,0,
4126719,0,
4127142,0,
4128355,0,
4132321,,6.34
4156390,0,
4217980,0,
4218876,,3.74
4270030,,7.63
4271696,,22.81
