sku,quantity,price
1005731,6,
1113257,,9.69
1191783,,3.49
1978963,,3.92
2288725,,10.40
2314497,,3.68
2529100,1,
3351772,,3.49
3665259,7,
3764452,0,
3822268,0,
3832924,0,
3872283,0,
3914777,,4.23
4025025,0,
4051713,,21.20
4086624,1,
4096277,0,
4140887,,5.25
4161662,,15.43
4217914,,9.44
4281011,0,
4284755,0,
4293135,0,
4298063,0,
4301096,,14.02
4306495,0,
4321500,0,
4322276,0,
4327737,0,
4333488,0,
4334096,0,
4337685,0,
4338363,0,
4339133,0,
4339823,0,
647379,,5.94
653208,,3.49
851040,,4.24
875022,,3.87
