sku,quantity,price
1096188,,7.26
1128178,,11.36
1162844,,3.49
1226631,,29.06
1396658,,7.58
1777850,,7.43
1851051,,7.73
2182345,,4.96
2228282,,3.92
2281703,,6.77
2419971,,3.49
3308214,0,
3335033,0,
3341184,0,
3411926,0,
3435184,0,
3437720,0,
3445130,0,
3446366,0,
3448851,0,
3457462,0,
3536062,,13.33
3577273,,4.97
3605165,0,
3612383,0,
3720090,0,
3774925,0,
3786248,0,
3790122,0,
3796669,0,
3943192,,10.70
3981204,,4.12
4119827,0,
4122815,,24.61
4137445,0,
4139676,0,
4158145,,7.64
4222827,,4.16
4240778,,4.18
4271040,,10.43
