sku,quantity,price
1013775,,4.23
1022262,,23.72
1067592,,53.95
1345822,,140.85
1380514,0,
1380946,0,
1461082,0,
1546535,0,
1552616,0,
1573970,0,
1578975,0,
1582668,0,
1587951,0,
1601313,,12.43
1620583,0,
1633521,0,
2279323,,5.95
2491704,,10.08
2774373,,6.58
3002832,,10.74
3672849,,4.07
4086288,,4.18
4178203,,10.33
4222000,,3.85
4222677,,3.88
4256997,,9.64
4263723,,13.44
4277713,,8.02
4299239,,26.53
4321879,,18.05
687347,0,
642266,0,
643727,,4.05
647109,0,
747553,0,
752940,0,
806030,0,
852386,0,
924327,0,
951264,0,
