sku,quantity,price
1030513,0,
1253219,,7.96
1560795,0,
1620408,0,
1637533,,7.13
2154635,0,
2483792,,12.23
2504847,0,
2908520,0,
3189421,,4.10
3411632,0,
3473529,,4.24
3575653,0,
3620270,0,
3662606,,9.99
3669352,,3.95
3684129,0,
3685017,0,
3713603,,9.15
3714847,0,
3730317,,40.09
3832511,,18.95
3889155,,27.33
3969252,,5.65
3977899,0,
3988750,,9.21
4013299,,6.66
4041145,0,
4060153,0,
4095141,0,
4151496,0,
4172853,0,
4284657,0,
4296180,,5.58
4337632,,8.80
4340862,,5.36
4343656,,8.28
4346430,,3.61
717332,,7.16
797605,0,
