sku,quantity,price
1089348,,3.49
1334010,,3.49
1369470,,18.35
1377820,,3.49
2171453,0,
2175642,0,
2176116,0,
2176442,,3.49
2177229,0,
2178632,0,
2189850,0,
2192752,0,
2206382,0,
2218811,0,
2223973,0,
2224412,0,
2296164,,9.27
2409244,,18.66
3876981,,3.52
4072258,0,
4074157,0,
4079301,0,
4082457,0,
4082770,,15.70
4085991,0,
4087637,,7.03
4094056,,4.14
4193409,,4.78
4255114,,15.25
4302252,,9.62
4302294,,5.92
4302602,,6.14
4343489,,10.11
4343710,,9.32
4346118,,12.71
4346594,,18.18
980293,0,
708866,0,
782259,0,
876309,0,
