sku,quantity,price
1259957,2,
1392081,,9.62
1465187,1,
1793014,,4.00
1886155,,5.87
2060694,1,
2219747,1,
2289316,3,
2392202,,8.14
2419858,,5.66
3670008,,8.88
3762398,,7.17
3864252,,5.99
3874380,,9.17
3895311,0,
3895591,0,
3897529,0,
3899287,0,
3900621,0,
3908567,0,
3913880,0,
3915623,0,
3926353,0,
3927499,0,
3939606,0,
3940365,0,
3942022,0,
3949529,0,
3954611,0,
4014139,0,
4041143,,9.44
4044833,,7.81
4194164,0,
4263513,,7.62
4269516,0,
4298825,0,
4307659,0,
4364688,,5.99
960583,4,
946715,,12.02
