sku,quantity,price
1004642,0,
1029307,0,
1060456,,3.83
1064291,0,
1135925,0,
1143984,0,
2187930,0,
2195798,0,
2215852,0,
2234262,0,
2237391,0,
2243092,0,
2401928,0,
2418892,0,
2513863,0,
2637885,0,
2674829,0,
2722478,,4.23
3241782,,62.18
3496938,,5.75
3526047,,3.49
3623809,0,
3630217,0,
3632636,0,
3647135,0,
3723607,,9.62
3807449,,4.24
3842606,,5.47
3976198,,4.21
3977930,,5.28
4086929,,7.82
4098311,,4.24
4194081,,9.55
4211641,,13.55
4269431,,4.24
4276925,,5.95
4318725,,26.64
4318940,,10.14
4326145,,5.71
4332047,,16.13
