sku,quantity,price
1189926,,15.34
1280961,,3.61
2164323,,8.83
2422151,,8.80
2424739,,5.72
2567595,,4.19
3422608,,15.00
3441252,,4.10
3577862,,5.35
3857132,,15.59
3919760,,3.84
3963479,,6.46
4153072,,10.22
4218563,,4.17
4243365,,5.37
4277796,,14.95
4302852,,8.25
4330164,,27.26
4376845,,8.25
667844,0,
714302,0,
677872,0,
639165,0,
649970,0,
633939,0,
700763,0,
663132,0,
661854,0,
698879,0,
696938,0,
690281,0,
672285,0,
647588,0,
648084,0,
635201,0,
690831,0,
686867,0,
694018,0,
672843,0,
936047,,17.54
