sku,quantity,price
1003713,0,
1065522,0,
1090717,,14.68
1123672,0,
1123749,,80.29
1133047,0,
1204255,0,
1314563,0,
1426576,,3.49
1456274,0,
1593504,0,
2073421,,9.51
2094684,,9.28
2140640,0,
2160623,0,
3034683,,43.67
3037415,,86.22
3052099,,3.86
3074110,,8.90
3295675,0,
3297408,0,
3311725,0,
3348631,,6.47
3386334,,3.49
3548505,0,
3548730,0,
3580375,0,
3587521,0,
3599595,,4.02
3652825,0,
3653813,0,
3655597,0,
3777850,,6.23
4006293,,3.99
4097107,,10.80
4107484,,13.18
4184995,,8.14
4216936,,7.33
4316936,,5.68
660928,,6.63
