sku,quantity,price
1122001,0,
1305881,0,
1339523,0,
1369470,,18.83
1372961,0,
1427015,0,
1708436,0,
1874333,,12.71
2085313,0,
2140250,0,
2152803,0,
2176380,0,
2207080,0,
2215035,0,
2216891,0,
2218331,0,
2220262,0,
2307506,,3.88
2348588,0,
2400376,0,
2401439,0,
2408764,0,
2466325,,3.49
2484513,0,
3641637,,10.80
3706718,,24.85
3999114,,9.40
4002488,,12.72
4097081,,13.87
4098161,,12.75
4195462,,9.46
4252468,,13.14
4255009,,4.23
4301280,,23.86
4344397,,12.72
4345539,,7.80
4346269,,6.02
4346332,,4.07
749699,,12.78
931405,,14.22
