sku,quantity,price
1417146,,4.23
1471782,,5.42
2218414,,9.24
2227566,,4.05
2265003,,4.09
2403182,,6.97
2694171,,5.77
3006745,,17.02
3080853,,3.49
3144870,,10.32
3194700,,3.49
3549257,0,
3549998,0,
3569623,0,
3572430,,4.24
3574858,0,
3575916,0,
3581197,0,
3585737,0,
3586098,0,
3594812,0,
3597427,0,
3598703,0,
3605243,0,
3607744,0,
3607789,0,
3615430,0,
3616753,,11.53
3619668,0,
3622213,0,
3623468,0,
3623487,0,
3623783,0,
3995448,,4.78
3997220,,16.66
4247015,,7.11
4291003,,9.72
4305761,,8.45
4370901,,5.04
918025,,3.49
