sku,quantity,price
1217541,,7.82
1741609,,3.49
1765030,,6.64
2240930,0,
2241987,0,
2242961,0,
2243447,0,
2246238,0,
2251783,0,
2266870,0,
2276943,0,
2281968,,3.49
2338588,0,
2339197,0,
2371441,0,
2373298,0,
2374241,0,
2377385,0,
2380757,0,
2385272,0,
2395354,0,
2404752,0,
2413660,0,
2505015,0,
2746139,,51.48
3394120,,8.84
3577956,,16.98
3592105,,3.49
3615993,6,
3787965,,7.96
3792878,4,
3973744,4,
4038687,,22.07
4127925,,4.24
4147500,,17.44
4154727,,9.37
4217631,,3.49
4351053,,4.23
4376345,,4.92
986669,10,
