sku,quantity,price
1038935,,9.73
1448771,,9.55
1912421,,36.51
2186661,,34.00
2239427,0,
2243164,0,
2249621,0,
2311931,0,
2374241,0,
2377385,0,
2380593,0,
2409005,0,
2409256,0,
2418823,0,
3585556,0,
3600773,,25.09
3609325,0,
3612063,,4.24
3690235,0,
3691755,0,
3700653,0,
3733018,0,
3753164,0,
3772226,0,
3784312,0,
3798138,0,
4041382,,3.92
4055064,,15.42
4189702,,15.09
4249361,,3.65
4249830,,49.35
4252447,,5.98
4257747,,13.61
4266392,,4.13
4267787,,56.22
4317946,,20.55
4323334,,5.80
4329446,,7.06
881599,,70.15
895577,,7.35
