sku,quantity,price
1029620,,3.49
1034158,,4.24
1071369,,3.49
1757362,,3.49
2193940,,3.49
2402535,,3.95
2431499,0,
2433524,0,
2455987,0,
2485390,0,
2491480,0,
2496756,,3.82
2513583,0,
2538296,0,
2553701,0,
2563972,0,
2583837,0,
2647086,0,
2731936,0,
2740333,0,
2774354,,11.53
2775634,0,
2786793,0,
2799178,0,
2912315,0,
2926486,0,
2999384,,3.49
3008863,0,
3027097,,12.50
3053210,0,
3175756,,7.69
3574617,5,
3576101,,3.82
3665526,,20.32
4015144,,3.49
4242266,,18.00
4299567,,3.79
4327963,,18.82
893966,2,
940389,2,
