sku,quantity,price
1350947,,3.75
1364342,,3.88
2194207,3,
2386432,0,
2386763,0,
2389548,0,
2395798,0,
2396506,0,
2403219,0,
2404473,0,
2406903,0,
2408603,0,
2408707,0,
2409557,0,
2410922,0,
2411518,0,
2412994,0,
2416290,0,
2418319,0,
2418977,0,
2420092,0,
2424554,0,
2494259,,19.87
2880738,,4.83
3092543,2,
3446652,3,
3632308,4,
3632734,,6.65
3695207,,3.95
3766792,,5.92
3943348,,8.81
4155133,,4.19
4228690,,51.21
4269139,,47.26
4323601,0,
4327220,,11.58
4334716,,9.10
4361422,,9.14
4368684,,11.48
933578,,3.49
