sku,quantity,price
1205387,,4.20
1248752,7,
2081587,,4.78
2272924,2,
2402051,,14.40
2462933,,3.49
2518533,0,
2593163,2,
2728615,0,
2837210,0,
2886510,0,
3226029,,11.45
3245388,0,
3346196,,14.61
3408616,,9.60
3597083,3,
3646510,,3.66
3657045,7,
3722109,,3.49
4037966,,3.49
4159931,,14.98
4181775,,13.90
4244632,,12.21
4254652,,5.93
4331258,0,
4331861,0,
4333852,0,
4334622,,10.62
4335722,0,
4338099,0,
4338370,0,
4347266,0,
4351116,0,
4353167,0,
962670,0,
977617,0,
660234,0,
736831,0,
759232,0,
767789,0,
