sku,quantity,price
1063976,1,3.49
1866083,,4.22
2012978,2,
2016247,4,
2060515,1,
2073074,4,
2417314,3,
3246103,2,3.71
3658872,,3.49
3676434,0,
3686526,0,
3703337,0,
3704766,0,
3710581,0,
3722075,0,
3722838,0,
3726057,0,
3728514,0,
3731551,0,
3731767,0,
3735778,0,
3737709,5,
3739656,0,
3741913,2,8.45
3752617,0,
3753451,0,
3753856,0,
3756711,0,
3759819,0,
3760321,0,
3771270,0,
3846765,2,
4029470,,35.39
4122807,2,3.49
4322205,,4.24
4360354,2,3.49
965645,2,3.49
980446,14,8.31
926668,2,3.49
928812,,8.75
