sku,quantity,price
1089883,,5.16
1206393,,3.49
1207834,4,
1323863,,4.13
1948333,,3.49
2092314,,3.72
2142823,1,
2214904,0,
2335555,22,
2423888,,7.11
2465139,,9.07
2508944,,5.21
2700873,,4.24
2736770,0,
3265556,,22.58
3652386,0,
3710577,,22.49
3763636,0,
3782834,,22.00
4040610,0,
4086929,,7.76
4118616,0,
4124646,0,
4159168,0,
4178073,0,
4197489,,9.97
4209285,0,
4212470,0,
4229281,0,
4250067,0,
4259981,0,
4264245,0,
4266950,0,
4271286,0,
4274754,0,
4275821,0,
4291547,,3.49
4301871,0,
4301915,,8.06
656351,7,
