sku,quantity,price
1087783,,9.73
1221728,,17.94
1307443,,5.51
1348334,,3.49
2005267,,7.89
2148815,,9.20
2415792,,3.72
3053488,,5.64
3114899,,17.06
3394742,,3.86
3439422,,9.76
3649298,0,
3649783,0,
3650099,0,
3650364,0,
3650565,0,
3650821,0,
3651103,0,
3651817,0,
3652829,0,
3653035,0,
3653688,0,
3654254,0,
3655295,0,
3655398,0,
3656772,0,
3657102,0,
3657377,0,
3658140,0,
3658186,0,
3658582,0,
3663184,,4.14
4012303,,3.90
4224040,,4.21
4320364,,7.47
4382454,,22.25
4386903,,8.42
4396297,,8.01
764584,,3.63
859461,,6.18
