sku,quantity,price
1094846,,5.97
1608824,,3.66
2829101,,8.36
2890962,,3.49
3264436,,11.79
3306942,,11.99
3333277,,45.33
3362079,,4.09
3467753,,3.64
3716812,1,
3885031,,7.13
4010109,,20.64
4163517,,11.38
4215615,0,
4216276,0,
4216353,0,
4216880,0,
4217144,0,
4217151,0,
4217501,0,
4218648,0,
4221207,0,
4222346,0,
4222439,0,
4222517,0,
4222930,0,
4223128,0,
4223647,0,
4223932,0,
4224404,0,
4224557,0,
4226866,0,
4228758,0,
4290033,,9.11
4333439,,27.74
4365833,,67.50
4379727,,34.65
4383147,,11.15
659449,4,
784396,,13.12
