sku,quantity,price
1489223,,10.97
1978127,,18.95
2299812,,19.89
2308534,3,
2842017,,11.75
3325843,,4.08
3540768,,12.67
3585772,,35.40
3723552,,5.62
3894353,,3.70
3984485,,4.84
4130822,,12.11
4142266,0,
4142936,0,
4145004,0,
4153341,0,
4162874,0,
4166046,0,
4173946,0,
4174956,0,
4181129,0,
4184489,0,
4188088,0,
4188255,0,
4188283,0,
4189088,0,
4191867,0,
4192542,0,
4194676,0,
4194784,0,
4195083,0,
4200108,0,
4355484,,5.38
4374645,,9.54
4374710,,30.31
4383225,,19.62
4384411,,13.31
784693,,5.07
840623,,6.83
945814,,8.46
