sku,quantity,price
1024578,0,
1053342,0,
1182172,,5.09
1255646,0,
1282435,0,
1285878,0,
1574597,,3.52
1579027,,5.95
2076027,,12.68
2315635,0,
2327768,0,
2339115,0,
2475819,0,
2483639,0,
2503771,0,
2526509,0,
2559216,,9.04
3091893,,3.84
3428022,,11.41
3436056,,49.70
3645418,0,
3646819,0,
3673938,,3.95
3714673,0,
3728526,0,
3733788,,20.44
3798698,0,
3820962,0,
3825081,,3.79
3830848,,37.51
3840713,0,
3855084,0,
3934799,,6.50
4057470,,3.49
4149108,,4.17
4151511,,6.01
4152898,,3.49
4284125,,18.01
4329331,,19.61
670049,,17.21
