sku,quantity,price
1247982,,6.21
2046695,,27.67
2195587,,9.38
2285777,0,
2293491,0,
2312926,0,
2322946,0,
2329272,0,
2334561,0,
2339801,0,
2366976,0,
2372217,0,
2380151,0,
2405014,0,
2421346,0,
2421968,0,
2432167,0,
2441788,0,
2458777,0,
2468919,0,
2482275,0,
2494025,0,
2521128,0,
2670926,,3.92
2731149,,4.89
3372443,,7.67
3378094,,53.40
3729740,,11.75
3733337,,3.60
3844362,,5.95
4267651,,14.73
4271039,,10.58
4274544,,4.21
4277085,,11.02
4279344,,8.42
4323591,2,5.42
4342616,,9.69
4342650,,3.80
680726,,3.49
758872,1,4.22
