sku,quantity,price
1359772,,49.43
1502902,,10.08
1670192,,11.45
1831532,,15.46
2229823,,5.47
2258741,,11.45
2578701,,18.91
3062972,,5.53
3453300,,38.97
3590535,,10.31
3918046,,9.86
3935970,,3.94
4202439,1,
4225790,,4.80
4257173,,50.72
4328089,,33.94
4333521,,7.19
4348402,,27.53
4383184,,11.34
776375,,7.45
827314,0,
834733,0,
836284,0,
838624,0,
839525,0,
840407,0,
842149,0,
842514,0,
844406,0,
844971,0,
845322,0,
845920,0,
859686,0,
860820,0,
861848,0,
863883,0,
865051,0,
866867,0,
867989,0,
869284,0,
