sku,quantity,price
1033387,2,
1070005,,5.93
1447115,,93.88
1814891,,4.06
2015450,2,
2574021,,12.72
3184705,,25.54
3258641,0,
3260723,0,
3263013,0,
3264155,0,
3265591,0,
3267905,0,
3269325,0,
3269620,0,
3269940,0,
3270333,0,
3271410,0,
3271607,0,
3272664,0,
3279441,0,
3282386,0,
3283050,0,
3284388,0,
3284753,0,
3285726,0,
3286176,0,
3375347,,15.50
3835517,,4.83
3845569,,10.28
4022336,,4.15
4035619,,14.02
4060505,,6.07
4166544,,15.57
4211192,,6.64
4270307,,16.31
4277737,,3.83
4329837,,12.36
4380073,,11.61
764226,,3.65
