sku,quantity,price
1472976,,26.38
1892460,,10.46
1911996,,3.80
2446586,,4.23
2513831,0,
2560664,0,
2575350,0,
2579578,0,
2675127,0,
2686676,0,
2789200,,6.32
2898363,,9.60
3992514,,16.48
3992926,,77.02
3997383,0,
4006780,0,
4008449,0,
4011479,0,
4021987,0,
4022927,,15.76
4023723,0,
4024098,0,
4024185,0,
4024356,0,
4026898,0,
4027613,0,
4031944,0,
4032441,0,
4034674,0,
4102554,,5.93
4103156,,5.33
4116867,,8.61
4204356,,11.71
4210174,,5.36
4255418,,3.83
4339539,,11.85
4344083,,11.46
4344375,,4.22
4345863,,9.22
918130,,4.79
