sku,quantity,price
1016532,2,3.54
1856075,,8.45
2183558,3,
2273164,1,5.03
2309207,0,
2327992,0,
2329546,0,
2333014,0,
2343953,0,
2356576,0,
2386208,0,
2387608,0,
2392220,0,
2394248,0,
2398150,0,
2404327,0,
2427408,0,
2432119,0,
2433367,0,
2447160,0,
2457409,0,
2462438,0,
2465916,0,
2469173,0,
2980118,,6.99
3119675,6,
3702513,2,
3781318,1,3.60
3782994,,9.49
3814913,1,
3815133,,10.44
4262331,,46.44
4285035,,3.49
4309520,,3.94
4313524,,14.96
4338056,,3.90
4360784,,3.49
4382028,,15.92
984655,3,3.72
859995,,3.49
