sku,quantity,price
1170666,,55.76
1467010,,6.57
1863730,,79.74
2199983,2,
2210517,4,
2512865,,27.54
2706549,,5.36
2717212,,4.24
3245531,2,
3514328,,6.92
3660185,,4.80
3795767,,3.89
3881578,,10.04
4110011,0,
4110217,0,
4110219,0,
4111188,0,
4111990,0,
4112132,0,
4112674,0,
4114037,0,
4115593,,147.70
4118524,0,
4118964,0,
4119000,0,
4120822,0,
4122045,0,
4122173,0,
4122256,0,
4122522,0,
4122828,0,
4123251,0,
4128110,0,
4128378,0,
4145130,,163.40
4284260,,14.20
4347351,,6.93
4360904,,7.71
4364116,,3.75
4369273,,6.26
