sku,quantity,price
1093749,,10.10
1304729,,4.18
1317997,,4.95
1331032,,16.11
1472071,,14.19
1717855,,10.10
1967618,,5.14
2321410,0,
2322622,0,
2324007,0,
2324927,0,
2326092,,28.02
2328023,0,
2330759,0,
2331841,0,
2332620,0,
2332953,0,
2333328,,3.49
2336210,0,
2337226,0,
2338876,0,
2339114,0,
2339765,0,
2346343,0,
2349833,0,
2350542,0,
2351834,0,
2361244,0,
2365908,0,
2445304,,9.86
2585800,,4.21
3158159,,54.05
3167344,,4.04
4252127,,6.34
4297192,,16.15
4358476,,12.54
4375205,,6.85
4388769,,10.23
4392155,,8.08
868616,2,
