sku,quantity,price
1229853,,8.93
1653051,3,5.26
1736499,,19.70
1754627,,9.06
2194528,0,
2263381,0,
2265121,0,
2265912,0,
2286274,0,
2720101,,4.22
3256788,,3.49
3552900,,6.70
3707751,2,6.88
3857664,,9.30
3860369,,15.42
3945492,0,
3986278,,3.80
3989349,0,
4004075,0,
4026400,0,
4027436,0,
4027698,0,
4042345,0,
4102304,0,
4123836,0,
4124847,0,
4125347,0,
4125629,0,
4135611,0,
4147574,0,
4175902,,10.23
4193103,0,
4240582,,3.49
4244559,,11.77
4245201,,8.37
4296671,,6.55
4335859,,13.33
4342702,2,3.49
873991,,6.51
887070,,3.53
