sku,quantity,price
1192720,,3.97
1462051,0,
1488639,0,
1504769,0,
1539579,0,
1679518,,60.44
1785393,0,
1873635,,9.32
2286536,,3.91
2424141,,55.05
2500692,,3.49
2532503,,3.49
3118617,,9.48
3676123,,23.12
3783908,0,
3785824,0,
3890579,,6.47
3898898,,3.49
3920943,,13.39
3933751,,10.25
4067223,,5.25
4068472,0,
4072745,,6.21
4075221,,80.30
4079236,,6.44
4156531,0,
4159165,0,
4275014,0,
4287520,,4.17
4296151,,41.92
4298455,,4.90
4310496,0,
4320746,0,
4343984,0,
4354565,0,
4356155,0,
958653,0,
687930,0,
781962,0,
870093,0,
