sku,quantity,price
1043043,0,
1388452,0,
1437913,,20.29
1457700,0,
1467702,0,
2045218,,5.49
2719846,,3.49
2752041,,4.11
3735670,,4.02
3737499,,3.49
3848203,,3.49
3972350,,8.53
3985336,,10.34
4101627,,9.43
4102166,,26.41
4102924,,3.49
4214334,0,
4214484,0,
4215262,0,
4215993,0,
4216685,0,
4217901,0,
4220123,,3.49
4244653,0,
4250242,0,
4283830,,6.25
4284243,,4.14
4284753,,4.00
4333429,0,
4336452,0,
4336744,,26.98
4337323,0,
4340108,0,
961821,0,
657053,,3.49
673604,0,
766550,0,
791586,,3.49
804158,0,
907045,,6.13
