sku,quantity,price
1809021,,29.28
1818528,,3.61
1968991,,16.35
2813700,,15.40
3599700,0,
3603142,0,
3605214,0,
3606512,0,
3607518,0,
3607872,0,
3608261,0,
3609272,0,
3610745,0,
3613102,0,
3615247,0,
3615579,0,
3617719,0,
3618116,0,
3618410,0,
3619538,0,
3621134,0,
3624329,0,
3625906,0,
3627343,,9.68
3630277,0,
3713935,,7.57
3715429,,4.05
3792092,,5.22
4084803,,22.84
4085101,,4.15
4225324,,31.10
4281232,,7.23
4287779,,3.65
4339386,,11.52
4346184,,5.23
4347590,,3.64
4349923,,4.02
4351343,,14.27
851041,,14.10
857571,,18.32
