sku,quantity,price
1362144,3,
1483468,,4.90
2106080,,11.45
2271029,,11.45
2596265,,9.89
2675092,,9.76
2691463,,17.59
3105890,,7.91
3762161,,8.36
3823184,,3.62
4016851,,7.46
4049066,,17.43
4170871,,3.66
4197991,,7.64
4233506,0,
4234943,0,
4238807,0,
4238993,0,
4240787,,13.88
4241284,0,
4241334,0,
4244846,0,
4247473,0,
4248863,0,
4251581,0,
4254613,0,
4258419,0,
4262626,0,
4264045,0,
4266457,0,
4273501,0,
4274760,0,
4278419,0,
4288639,0,
4297678,0,
4307291,,5.08
4319078,,6.73
4354225,,6.94
4374992,,5.29
883195,,5.03
