sku,quantity,price
1010051,5,
1022959,2,
1231039,0,
1267333,2,
1321460,0,
1378949,,28.65
1491957,0,
1497189,,11.39
1542547,0,
1558467,0,
1619511,0,
1769388,0,
1837282,0,
1984759,0,
2019134,0,
2030026,0,
2073136,0,
2095736,0,
2104569,0,
2137189,0,
2137299,0,
2143029,0,
2143229,6,
2149065,0,
2154927,0,
2158389,0,
2486888,4,3.49
3244839,2,9.08
3362679,,4.16
3463852,,8.81
3515700,,9.83
3570593,,7.85
3686124,2,
3960110,1,
4223481,,4.17
4283694,2,
4293514,,6.58
4348113,2,10.03
659277,2,3.49
696819,2,4.24
